verse_id	chapter	verse	text_en	polarity_en	label_en	text_pt
1CH.11.3	11	3	Therefore came all the elders of Israel to the king to Hebron; and David made a covenant with them in Hebron before the LORD; and they anointed David king over Israel, according to the word of the LORD by Samuel. {by: Heb. by the hand of}	0.0	neutral	Então todas as autoridades de Israel foram ao encontro do rei Davi em Hebrom, e ele fez um acordo com eles em Hebrom perante o Senhor, e eles ungiram Davi rei de Israel, conforme o Senhor havia anunciado por meio de Samuel.
1CH.11.4	11	4	And David and all Israel went to Jerusalem, which {is} Jebus; where the Jebusites {were}, the inhabitants of the land.	0.0	neutral	Davi e todos os israelitas marcharam para Jerusalém, que é Jebus. Os jebuseus, habitantes da cidade,
1CH.11.5	11	5	And the inhabitants of Jebus said to David, Thou shalt not come hither. Nevertheless David took the castle of Zion, which {is} the city of David.	0.0	neutral	"disseram a Davi: ""Você não entrará aqui"". No entanto, Davi conquistou a fortaleza de Sião, a cidade de Davi."
1CH.11.6	11	6	And David said, Whosoever smiteth the Jebusites first shall be chief and captain. So Joab the son of Zeruiah went first up, and was chief. {chief: Heb. head}	0.25	positive	"Naquele dia Davi tinha dito: ""O primeiro que atacar os jebuseus se tornará o comandante do exército"". Joabe, filho de Zeruia, foi o primeiro, e por isso recebeu o comando do exército."
1CH.11.7	11	7	And David dwelt in the castle; therefore they called it the city of David. {it: that is, Zion}	0.0	neutral	Davi passou a morar na fortaleza, e por isso ela foi chamada cidade de Davi.
1CH.11.8	11	8	And he built the city round about, even from Millo round about: and Joab repaired the rest of the city. {repaired: Heb. revived}	-0.2	negative	Ele reconstruiu a cidade ao redor da fortaleza, desde os muros de arrimo até os muros ao redor, e Joabe restaurou o restante da cidade.
1CH.11.9	11	9	So David waxed greater and greater: for the LORD of hosts {was} with him. {waxed...: Heb. went in going and increasing}	0.5	positive	E Davi foi se tornando cada vez mais poderoso, pois o Senhor dos Exércitos estava com ele.
1CH.11.10	11	10	These also {are} the chief of the mighty men whom David had, who strengthened themselves with him in his kingdom, {and} with all Israel, to make him king, according to the word of the LORD concerning Israel. {strengthened...: or, held strongly with him}	0.4167	positive	Estes foram os chefes dos principais guerreiros de Davi, que junto com todo Israel, deram um grande apoio para estender o seu reinado a todo o país, conforme o Senhor havia prometido.
1CH.11.11	11	11	And this {is} the number of the mighty men whom David had; Jashobeam, an Hachmonite, the chief of the captains: he lifted up his spear against three hundred slain {by him} at one time. {an Hachmonite: or, son of Hachmoni}	0.4	positive	Esta é a lista deles: Jasobeão, um hacmonita, era o chefe dos oficiais; foi ele que, empunhando sua lança, matou trezentos homens numa mesma batalha.
1CH.11.12	11	12	And after him {was} Eleazar the son of Dodo, the Ahohite, who {was one} of the three mighties.	0.0	neutral	Depois, Eleazar, filho de Dodô, de Aoí, um dos três principais guerreiros.
1CH.11.13	11	13	He was with David at Pasdammim, and there the Philistines were gathered together to battle, where was a parcel of ground full of barley; and the people fled from before the Philistines. {Pasdammim: also called, Ephesdammim}	0.35	positive	Ele estava com Davi na plantação de cevada de Pas-Damim, onde os filisteus se reuniram para a guerra. As tropas israelitas fugiram dos filisteus,
1CH.11.14	11	14	And they set themselves in the midst of {that} parcel, and delivered it, and slew the Philistines; and the LORD saved {them} by a great deliverance. {set...: or, stood} {deliverance: or, salvation}	0.8	positive	mas eles mantiveram sua posição no meio da plantação. Eles o defenderam e feriram os filisteus, e o Senhor lhes deu uma grande vitória.
1CH.11.15	11	15	Now three of the thirty captains went down to the rock to David, into the cave of Adullam; and the host of the Philistines encamped in the valley of Rephaim. {three...: or, three captains over the thirty}	-0.1556	negative	Quando um grupo de filisteus estava acampado no vale de Refaim, três chefes do pelotão dos trinta foram encontrar Davi na rocha que há perto da caverna de Adulão.
1CH.11.16	11	16	And David {was} then in the hold, and the Philistines' garrison {was} then at Bethlehem.	0.0	neutral	Estando Davi nessa fortaleza, e o destacamento filisteu em Belém,
1CH.11.17	11	17	And David longed, and said, Oh that one would give me drink of the water of the well of Bethlehem, that {is} at the gate!	0.0	neutral	"Davi expressou seu desejo: ""Quem me dera me trouxessem água da cisterna que fica junto à porta de Belém! """
1CH.11.18	11	18	And the three brake through the host of the Philistines, and drew water out of the well of Bethlehem, that {was} by the gate, and took {it}, and brought {it} to David: but David would not drink {of} it, but poured it out to the LORD,	0.0	neutral	Então aqueles três infiltraram-se no acampamento filisteu, tiraram água daquela cisterna e a trouxeram a Davi. Mas ele se recusou a beber; em vez disso, derramou-a como uma oferta ao Senhor.
1CH.11.19	11	19	And said, My God forbid it me, that I should do this thing: shall I drink the blood of these men that have put their lives in jeopardy? for with {the jeopardy of} their lives they brought it. Therefore he would not drink it. These things did these three mightiest. {that have...: Heb. with their lives?}	0.0	neutral	"""Longe de mim fazer isso, ó meu Deus! "", disse Davi. ""Esta água representa o sangue desses homens que arriscaram a própria vida! "" Eles arriscaram a vida para trazê-la. E não quis bebê-la. Foram essas as proezas dos três principais guerreiros."
1CH.11.20	11	20	And Abishai the brother of Joab, he was chief of the three: for lifting up his spear against three hundred, he slew {them}, and had a name among the three.	0.0	neutral	Abisai, o irmão de Joabe, era o chefe do batalhão dos trinta. Com uma lança enfrentou trezentos homens e os matou, tornando-se tão famoso quanto os três.
1CH.11.21	11	21	Of the three, he was more honourable than the two; for he was their captain: howbeit he attained not to the {first} three.	0.375	positive	Foi honrado duas vezes mais do que o batalhão dos trinta, e se tornou chefe deles, mas nunca igualou-se aos três principais guerreiros.
1CH.11.22	11	22	Benaiah the son of Jehoiada, the son of a valiant man of Kabzeel, who had done many acts; he slew two lionlike men of Moab: also he went down and slew a lion in a pit in a snowy day. {who had...: Heb. great of deeds}	0.3815	positive	Benaia, filho de Joiada, era um corajoso soldado de Cabzeel, e realizou grandes feitos. Matou dois dos melhores guerreiros de Moabe e, num dia de neve, desceu em uma cova e matou um leão.
1CH.11.23	11	23	And he slew an Egyptian, a man of {great} stature, five cubits high; and in the Egyptian's hand {was} a spear like a weaver's beam; and he went down to him with a staff, and plucked the spear out of the Egyptian's hand, and slew him with his own spear. {great...: Heb. measure}	0.4409	positive	Também matou um egípcio de dois metros e vinte e cinco centímetros de altura. Embora o egípcio tivesse na mão uma lança parecida com uma lançadeira de tecelão, Benaia o enfrentou com um cajado. Arrancou a lança da mão do egípcio e com ela o matou.
1CH.11.24	11	24	These {things} did Benaiah the son of Jehoiada, and had the name among the three mighties.	0.0	neutral	Esses foram os grandes feitos de Benaia, filho de Joiada, que também foi tão famoso quanto os três principais guerreiros de Davi.
1CH.11.25	11	25	Behold, he was honourable among the thirty, but attained not to the {first} three: and David set him over his guard.	0.25	positive	Foi mais honrado do que qualquer dos trinta, mas nunca igualou-se aos três. E Davi lhe deu o comando da sua guarda pessoal.
1CH.11.26	11	26	Also the valiant men of the armies {were}, Asahel the brother of Joab, Elhanan the son of Dodo of Bethlehem,	0.0	neutral	Os outros guerreiros foram: Asael, irmão de Joabe; Elanã, filho de Dodô, de Belém;
1CH.11.27	11	27	Shammoth the Harorite, Helez the Pelonite, {Shammoth: or, Shammah} {Harorite: or, Harodite} {Pelonite: or, Paltite}	0.0	neutral	Samote, de Haror; Helez, de Pelom;
1CH.11.28	11	28	Ira the son of Ikkesh the Tekoite, Abiezer the Antothite,	0.0	neutral	Ira, filho de Iques, de Tecoa; Abiezer, de Anatote;
1CH.11.29	11	29	Sibbecai the Hushathite, Ilai the Ahohite, {Sibbecai: or, Mebunnai} {Ilai: or, Zalmon}	0.0	neutral	Sibecai, de Husate; Ilai, de Aoí;
1CH.11.30	11	30	Maharai the Netophathite, Heled the son of Baanah the Netophathite, {Heled: or, Heleb}	0.0	neutral	Maarai, de Netofate; Helede, filho de Baaná, de Netofate;
1CH.11.31	11	31	Ithai the son of Ribai of Gibeah, {that pertained} to the children of Benjamin, Benaiah the Pirathonite,	0.0	neutral	Itai, filho de Ribai, de Gibeá de Benjamim; Benaia, de Piratom;
1CH.11.32	11	32	Hurai of the brooks of Gaash, Abiel the Arbathite, {Hurai: or, Hiddai} {Abiel: or, Abialbon}	0.0	neutral	Hurai, dos riachos de Gaás; Abiel, de Arbate;
1CH.11.33	11	33	Azmaveth the Baharumite, Eliahba the Shaalbonite,	0.0	neutral	Azmavete, de Baarum; Eliaba, de Saalbom;
1CH.11.34	11	34	The sons of Hashem the Gizonite, Jonathan the son of Shage the Hararite, {Hashem: or, Jashen}	0.0	neutral	os filhos de Hasém, de Gizom; Jônatas, filho de Sage, de Harar;
1CH.11.35	11	35	Ahiam the son of Sacar the Hararite, Eliphal the son of Ur, {Sacar: or, Sharar} {Eliphal: or, Eliphelet} {Ur: or, Ahasbai}	0.0	neutral	Aião, filho de Sacar, de Harar; Elifal, filho de Ur;
1CH.11.36	11	36	Hepher the Mecherathite, Ahijah the Pelonite,	0.0	neutral	Héfer, de Mequerate; Aías, de Pelom;
1CH.11.37	11	37	Hezro the Carmelite, Naarai the son of Ezbai, {Hezro: or Hezrai} {Naarai: or Paarai the Arbite}	0.0	neutral	Hezro, de Carmelo; Naarai, filho de Ezbai;
1CH.11.38	11	38	Joel the brother of Nathan, Mibhar the son of Haggeri, {the son...: or, the Haggerite}	0.0	neutral	Joel, irmão de Natã; Mibar, filho de Hagri;
1CH.11.39	11	39	Zelek the Ammonite, Naharai the Berothite, the armourbearer of Joab the son of Zeruiah,	0.0	neutral	o amonita Zeleque; Naarai, de Beerote, escudeiro de Joabe, filho de Zeruia;
1CH.11.40	11	40	Ira the Ithrite, Gareb the Ithrite,	0.0	neutral	Ira e Garebe, de Jatir;
1CH.11.41	11	41	Uriah the Hittite, Zabad the son of Ahlai,	0.0	neutral	Urias, o hitita; Zabade, filho de Alai;
1CH.11.42	11	42	Adina the son of Shiza the Reubenite, a captain of the Reubenites, and thirty with him,	0.0	neutral	Adina, filho de Siza, de Rúben, chefe dos rubenitas e do grupo dos trinta;
1CH.11.43	11	43	Hanan the son of Maachah, and Joshaphat the Mithnite,	0.0	neutral	Hanã, filho de Maaca; Josafá, de Mitene;
1CH.11.44	11	44	Uzzia the Ashterathite, Shama and Jehiel the sons of Hothan the Aroerite,	0.0	neutral	Uzia, de Asterate; Sama e Jeiel, filhos de Hotão, de Aroer;
1CH.11.45	11	45	Jediael the son of Shimri, and Joha his brother, the Tizite, {son...: or, Shimrite}	0.0	neutral	Jediael, filho de Sinri; seu irmão, Joá, de Tiz;
1CH.11.46	11	46	Eliel the Mahavite, and Jeribai, and Joshaviah, the sons of Elnaam, and Ithmah the Moabite,	0.0	neutral	Eliel, de Maave; Jeribai e Josavias, filhos de Elnaão; Itma, um moabita,
1CH.11.47	11	47	Eliel, and Obed, and Jasiel the Mesobaite.	0.0	neutral	e Eliel, Obede e Jaasiel, de Mezoba.
1CH.12.1	12	1	Now these {are} they that came to David to Ziklag, while he yet kept himself close because of Saul the son of Kish: and they {were} among the mighty men, helpers of the war. {while...: Heb. being yet shut up}	0.4	positive	Estes são os que se juntaram a Davi em Ziclague, onde se escondia de Saul, filho de Quis. Eles estavam entre os combatentes que o ajudaram na guerra;
1CH.12.2	12	2	{They were} armed with bows, and could use both the right hand and the left in {hurling} stones and {shooting} arrows out of a bow, {even} of Saul's brethren of Benjamin.	0.1429	positive	utilizavam arco e flecha e a funda para atirar pedras tanto com a mão direita como com a esquerda; pertenciam à tribo de Benjamim e eram parentes de Saul:
1CH.12.3	12	3	The chief {was} Ahiezer, then Joash, the sons of Shemaah the Gibeathite; and Jeziel, and Pelet, the sons of Azmaveth; and Berachah, and Jehu the Antothite, {Shemaah: or, Hasmaah}	0.0	neutral	Aiezer, o chefe deles, e Joás, filhos de Semaá, de Gibeate; Jeziel e Pelete, filhos de Azmavete; Beraca, Jeú, de Anatote,
1CH.12.4	12	4	And Ismaiah the Gibeonite, a mighty man among the thirty, and over the thirty; and Jeremiah, and Jahaziel, and Johanan, and Josabad the Gederathite,	0.4	positive	e Ismaías, de Gibeom, um grande guerreiro do pelotão dos trinta, e chefe deles; Jeremias, Jaaziel, Joanã, Jozabade, de Gederate,
1CH.12.5	12	5	Eluzai, and Jerimoth, and Bealiah, and Shemariah, and Shephatiah the Haruphite,	0.0	neutral	Eluzai, Jeremote, Bealías, Semarias e Sefatias, de Harufe;
1CH.12.6	12	6	Elkanah, and Jesiah, and Azareel, and Joezer, and Jashobeam, the Korhites,	0.0	neutral	os coreítas Elcana, Issias, Azareel, Joezer e Jasobeão;
1CH.12.7	12	7	And Joelah, and Zebadiah, the sons of Jeroham of Gedor.	0.0	neutral	e Joela e Zebadias, filhos de Jeroão de Gedor.
1CH.12.8	12	8	And of the Gadites there separated themselves unto David into the hold to the wilderness men of might, {and} men of war {fit} for the battle, that could handle shield and buckler, whose faces {were like} the faces of lions, and {were} as swift as the roes upon the mountains; {of war: Heb. of the host} {as swift...: Heb. as the roes upon the mountains to make haste}	0.4	positive	Da tribo de Gade alguns aliaram-se a Davi em sua fortaleza no deserto. Eram guerreiros corajosos, prontos para o combate, e sabiam lutar com escudo e com lança. Tinham a bravura de um leão, e eram ágeis como gazelas nos montes.
1CH.12.9	12	9	Ezer the first, Obadiah the second, Eliab the third,	0.0833	neutral	Ézer era o primeiro; Obadias, o segundo; Eliabe, o terceiro;
1CH.12.10	12	10	Mishmannah the fourth, Jeremiah the fifth,	0.0	neutral	Mismana, o quarto; Jeremias, o quinto;
1CH.12.11	12	11	Attai the sixth, Eliel the seventh,	0.0	neutral	Atai, o sexto; Eliel, o sétimo;
1CH.12.12	12	12	Johanan the eighth, Elzabad the ninth,	0.0	neutral	Joanã, o oitavo; Elzabade, o nono;
1CH.12.13	12	13	Jeremiah the tenth, Machbanai the eleventh.	0.0	neutral	Jeremias, o décimo; e Macbanai era o décimo primeiro.
1CH.12.14	12	14	These {were} of the sons of Gad, captains of the host: one of the least {was} over an hundred, and the greatest over a thousand. {one...: or, one that was least could resist an hundred, and the greatest a thousand}	0.35	positive	Todos esses de Gade eram chefes de exército; o menor valia por cem, e o maior enfrentava mil.
1CH.12.15	12	15	These {are} they that went over Jordan in the first month, when it had overflown all his banks; and they put to flight all {them} of the valleys, {both} toward the east, and toward the west. {overflown: Heb. filled over}	0.325	positive	Foram eles que atravessaram o Jordão no primeiro mês do ano, quando o rio transborda em todas as suas margens, e puseram em fuga todos os que moravam nos vales, a leste e a oeste.
1CH.12.16	12	16	And there came of the children of Benjamin and Judah to the hold unto David.	0.0	neutral	Alguns outros benjamitas e certos homens de Judá também vieram a Davi em sua fortaleza.
1CH.12.17	12	17	And David went out to meet them, and answered and said unto them, If ye be come peaceably unto me to help me, mine heart shall be knit unto you: but if {ye be come} to betray me to mine enemies, seeing {there is} no wrong in mine hands, the God of our fathers look {thereon}, and rebuke {it}. {to meet...: Heb. before them} {be knit: Heb. be one} {wrong: or, violence}	-0.125	negative	"Davi saiu ao encontro deles e lhes disse: ""Se vocês vieram em paz, para me ajudarem, estou pronto para recebê-los. Mas, se querem trair-me e entregar-me aos meus inimigos quando minhas mãos não cometeram violência, que o Deus de nossos antepassados veja isso e julgue vocês""."
1CH.12.18	12	18	Then the spirit came upon Amasai, {who was} chief of the captains, {and he said}, Thine {are we}, David, and on thy side, thou son of Jesse: peace, peace {be} unto thee, and peace {be} to thine helpers; for thy God helpeth thee. Then David received them, and made them captains of the band. {came...: Heb. clothed}	0.0	neutral	"Então o Espírito veio sobre Amasai, chefe do pelotão dos trinta, e ele disse: ""Somos teus, ó Davi! Estamos contigo, ó filho de Jessé! Paz, paz seja contigo, e aos teus aliados, pois o teu Deus te ajudará"". Davi os recebeu e os nomeou chefes de seus grupos de ataque."
1CH.12.19	12	19	And there fell {some} of Manasseh to David, when he came with the Philistines against Saul to battle: but they helped them not: for the lords of the Philistines upon advisement sent him away, saying, He will fall to his master Saul to {the jeopardy of} our heads. {to the...: Heb. on our heads}	0.0	neutral	"Alguns soldados de Manassés desertaram para Davi quando ele foi com os filisteus guerrear contra Saul. Mas eles não ajudaram os filisteus, porque os seus chefes os aconselharam e os mandaram embora, dizendo: ""Pagaremos com a vida, caso Davi deserte e passe para Saul, seu senhor""."
1CH.12.20	12	20	As he went to Ziklag, there fell to him of Manasseh, Adnah, and Jozabad, and Jediael, and Michael, and Jozabad, and Elihu, and Zilthai, captains of the thousands that {were} of Manasseh.	0.0	neutral	Estes foram os homens de Manassés que desertaram para Davi quando ele foi a Ziclague: Adna, Jozabade, Jediael, Micael, Jozabade, Eliú e Ziletai, chefes de batalhões de mil em Manassés.
1CH.12.21	12	21	And they helped David against the band {of the rovers}: for they {were} all mighty men of valour, and were captains in the host. {against...: or, with a band}	0.4	positive	Eles ajudaram Davi contra grupos de ataque, pois todos eles eram guerreiros valentes, e eram líderes no exército dele.
1CH.12.22	12	22	For at {that} time day by day there came to David to help him, until {it was} a great host, like the host of God.	0.8	positive	De fato, diariamente chegavam soldados para ajudar Davi, até que seu exército tornou-se tão grande como o exército de Deus.
1CH.12.23	12	23	And these {are} the numbers of the bands {that were} ready armed to the war, {and} came to David to Hebron, to turn the kingdom of Saul to him, according to the word of the LORD. {bands: or, captains, or, men: Heb. heads}	0.2	positive	Este é o número dos soldados armados para a guerra que vieram a Davi em Hebrom para entregar a ele o reino de Saul, conforme o Senhor tinha dito:
1CH.12.24	12	24	The children of Judah that bare shield and spear {were} six thousand and eight hundred, ready armed to the war. {armed: or, prepared}	0.125	positive	Da tribo de Judá, 6. 800 armados para a guerra, com escudo e lança;
1CH.12.25	12	25	Of the children of Simeon, mighty men of valour for the war, seven thousand and one hundred.	0.4	positive	Da tribo de Simeão, 7. 100 guerreiros prontos para o combate;
1CH.12.26	12	26	Of the children of Levi four thousand and six hundred.	0.0	neutral	Da tribo de Levi, 4. 600,
1CH.12.27	12	27	And Jehoiada {was} the leader of the Aaronites, and with him {were} three thousand and seven hundred;	0.0	neutral	inclusive Joiada, líder da família de Arão, com 3. 700 homens,
1CH.12.28	12	28	And Zadok, a young man mighty of valour, and of his father's house twenty and two captains.	0.25	positive	e Zadoque, um jovem e valente guerreiro, com 22 oficiais de sua família;
1CH.12.29	12	29	And of the children of Benjamin, the kindred of Saul, three thousand: for hitherto the greatest part of them had kept the ward of the house of Saul. {kindred: Heb. brethren} {the greatest...: Heb. a multitude of them}	1.0	positive	Da tribo de Benjamim, parentes de Saul, 3. 000, a maioria dos quais era até então fiel à família de Saul;
1CH.12.30	12	30	And of the children of Ephraim twenty thousand and eight hundred, mighty men of valour, famous throughout the house of their fathers. {famous: Heb. men of names}	0.4667	positive	Da tribo de Efraim, 20. 800 soldados valentes, famosos em seus próprios clãs;
1CH.12.31	12	31	And of the half tribe of Manasseh eighteen thousand, which were expressed by name, to come and make David king.	-0.1667	negative	Da metade da tribo de Manassés, 18. 000, indicados por nome para fazerem Davi rei;
1CH.12.32	12	32	And of the children of Issachar, {which were men} that had understanding of the times, to know what Israel ought to do; the heads of them {were} two hundred; and all their brethren {were} at their commandment.	0.0	neutral	Da tribo de Issacar, 200 chefes que sabiam como Israel devia agir em qualquer circunstância. Comandavam todos os seus parentes;
1CH.12.33	12	33	Of Zebulun, such as went forth to battle, expert in war, with all instruments of war, fifty thousand, which could keep rank: {they were} not of double heart. {expert...: or, rangers of battle, or, ranged in battle} {keep...: or, set the battle in array} {not...: Heb. without a heart and a heart}	-0.3875	negative	Da tribo de Zebulom, 50. 000 soldados experientes, preparados para guerrear com qualquer tipo de arma, totalmente decididos a ajudar Davi;
1CH.12.34	12	34	And of Naphtali a thousand captains, and with them with shield and spear thirty and seven thousand.	0.0	neutral	Da tribo de Naftali, 1. 000 líderes com 37. 000 homens armados de escudos e lanças;
1CH.12.35	12	35	And of the Danites expert in war twenty and eight thousand and six hundred.	0.0	neutral	Da tribo de Dã, 28. 600 prontos para o combate;
1CH.12.36	12	36	And of Asher, such as went forth to battle, expert in war, forty thousand. {expert: or, keeping their rank}	-0.4	negative	Da tribo de Aser, 40. 000 soldados experientes, preparados para o combate;
1CH.12.37	12	37	And on the other side of Jordan, of the Reubenites, and the Gadites, and of the half tribe of Manasseh, with all manner of instruments of war for the battle, an hundred and twenty thousand.	-0.1458	negative	e do leste do Jordão, das tribos de Rúben e de Gade, e da metade da tribo de Manassés, 120. 000 completamente armados.
1CH.12.38	12	38	All these men of war, that could keep rank, came with a perfect heart to Hebron, to make David king over all Israel: and all the rest also of Israel {were} of one heart to make David king.	0.1	neutral	Todos esses eram homens de combate que se apresentaram voluntariamente para servirem nas fileiras. Foram a Hebrom totalmente decididos a fazerem de Davi rei sobre todo o Israel. E todos os outros israelitas tinham esse mesmo propósito.
1CH.12.39	12	39	And there they were with David three days, eating and drinking: for their brethren had prepared for them.	0.0	neutral	Ficaram com Davi três dias, comendo e bebendo, pois as suas famílias haviam fornecido provisões para eles.
1CH.12.40	12	40	Moreover they that were nigh them, {even} unto Issachar and Zebulun and Naphtali, brought bread on asses, and on camels, and on mules, and on oxen, {and} meat, meal, cakes of figs, and bunches of raisins, and wine, and oil, and oxen, and sheep abundantly: for {there was} joy in Israel. {meat...: or, victual of meal}	0.7	positive	Os habitantes das tribos vizinhas e também de lugares distantes como Issacar, Zebulom e Naftali, trouxeram-lhes muitas provisões em jumentos, camelos, mulas e bois: farinha, bolos de figo, bolos de uvas passas, vinho, azeite, bois e ovelhas, pois havia grande alegria em Israel.
1CH.13.1	13	1	And David consulted with the captains of thousands and hundreds, {and} with every leader.	0.0	neutral	Depois de consultar todos os seus oficiais, os comandantes de mil e de cem,
1CH.13.2	13	2	And David said unto all the congregation of Israel, If {it seem} good unto you, and {that it be} of the LORD our God, let us send abroad unto our brethren every where, {that are} left in all the land of Israel, and with them {also} to the priests and Levites {which are} in their cities {and} suburbs, that they may gather themselves unto us: {send...: Heb. break forth and send} {in their...: Heb. in the cities of their suburbs}	-0.0167	neutral	"Davi disse a toda a assembléia de Israel: ""Se vocês estão de acordo e se esta é a vontade do Senhor nosso Deus, enviemos uma mensagem a nossos irmãos em todo o território de Israel, e também aos sacerdotes e aos levitas que estão com eles em suas cidades, para virem unir-se a nós."
1CH.13.3	13	3	And let us bring again the ark of our God to us: for we enquired not at it in the days of Saul. {bring...: Heb. bring about}	0.0	neutral	"Vamos trazer de volta a arca de nosso Deus, pois não nos importamos com ela durante o reinado de Saul""."
1CH.13.4	13	4	And all the congregation said that they would do so: for the thing was right in the eyes of all the people.	0.2857	positive	Toda a assembléia concordou, pois isso pareceu bem a todo o povo.
1CH.13.5	13	5	So David gathered all Israel together, from Shihor of Egypt even unto the entering of Hemath, to bring the ark of God from Kirjathjearim.	0.0	neutral	Então Davi reuniu todos os israelitas, desde o rio Sior, no Egito, até Lebo-Hamate, para trazerem de Quiriate-Jearim a arca de Deus.
1CH.13.6	13	6	And David went up, and all Israel, to Baalah, {that is}, to Kirjathjearim, which {belonged} to Judah, to bring up thence the ark of God the LORD, that dwelleth {between} the cherubims, whose name is called {on it}.	0.0	neutral	Davi e todos os israelitas foram a Baalá, que é Quiriate-Jearim, em Judá, para buscar a arca de Deus, o Senhor, entronizado entre os querubins; a arca sobre a qual seu nome é invocado.
1CH.13.7	13	7	And they carried the ark of God in a new cart out of the house of Abinadab: and Uzza and Ahio drave the cart. {carried...: Heb. made the ark to ride}	0.1364	positive	Da casa de Abinadabe levaram a arca de Deus num carroção novo, conduzido por Uzá e Aiô.
1CH.13.8	13	8	And David and all Israel played before God with all {their} might, and with singing, and with harps, and with psalteries, and with timbrels, and with cymbals, and with trumpets. {singing: Heb. songs}	0.0	neutral	Davi e todos os israelitas iam dançando e cantando com todo o vigor diante de Deus, ao som de harpas, liras, tamborins, címbalos e cornetas.
1CH.13.9	13	9	And when they came unto the threshingfloor of Chidon, Uzza put forth his hand to hold the ark; for the oxen stumbled. {Chidon: also called Nachon} {stumbled: or, shook it}	0.0	neutral	Quando chegaram à eira de Quidom, Uzá esticou o braço e segurou a arca, porque os bois haviam tropeçado.
1CH.13.10	13	10	And the anger of the LORD was kindled against Uzza, and he smote him, because he put his hand to the ark: and there he died before God.	-0.7	negative	A ira do Senhor acendeu-se contra Uzá, e ele o feriu por ter tocado na arca. Uzá morreu ali mesmo, diante de Deus.
1CH.13.11	13	11	And David was displeased, because the LORD had made a breach upon Uzza: wherefore that place is called Perezuzza to this day. {Perezuzza: that is, The breach of Uzza}	0.0	neutral	Davi ficou contrariado porque o Senhor, em sua ira, havia fulminado Uzá. Até hoje aquele lugar é chamado Perez-Uzá.
1CH.13.12	13	12	And David was afraid of God that day, saying, How shall I bring the ark of God {home} to me?	-0.6	negative	"Naquele dia, Davi teve medo de Deus e se perguntou: ""Como vou conseguir levar a arca de Deus? """
1CH.13.13	13	13	So David brought not the ark {home} to himself to the city of David, but carried it aside into the house of Obededom the Gittite. {brought: Heb. removed}	0.0	neutral	Por isso desistiu de levar a arca para a cidade de Davi. Em vez disso, levou-a para a casa de Obede-Edom, de Gate.
1CH.13.14	13	14	And the ark of God remained with the family of Obededom in his house three months. And the LORD blessed the house of Obededom, and all that he had.	0.0	neutral	A arca de Deus ficou na casa dele por três meses, e o Senhor abençoou sua família e tudo o que possuía.
1CH.14.1	14	1	Now Hiram king of Tyre sent messengers to David, and timber of cedars, with masons and carpenters, to build him an house.	0.0	neutral	Hirão, rei de Tiro, enviou a Davi uma delegação, que lhe trouxe toras de cedro, e também pedreiros e carpinteiros, para lhe construírem um palácio.
1CH.14.2	14	2	And David perceived that the LORD had confirmed him king over Israel, for his kingdom was lifted up on high, because of his people Israel.	0.28	positive	Então Davi teve certeza de que o Senhor o confirmara como rei de Israel e que seu reino estava prosperando por amor de seu povo Israel.
1CH.14.3	14	3	And David took more wives at Jerusalem: and David begat more sons and daughters. {more: Heb. yet}	0.5	positive	Em Jerusalém Davi tomou para si mais mulheres e gerou mais filhos e filhas.
1CH.14.4	14	4	Now these {are} the names of {his} children which he had in Jerusalem; Shammua, and Shobab, Nathan, and Solomon,	0.0	neutral	Estes são os nomes dos que lhe nasceram ali: Samua, Sobabe, Natã, Salomão,
1CH.14.5	14	5	And Ibhar, and Elishua, and Elpalet,	0.0	neutral	Ibar, Elisua, Elpelete,
1CH.14.6	14	6	And Nogah, and Nepheg, and Japhia,	0.0	neutral	Nogá, Nefegue, Jafia,
1CH.14.7	14	7	And Elishama, and Beeliada, and Eliphalet. {Beeliada: also called, Eliada}	0.0	neutral	Elisama, Beeliada e Elifelete.
1CH.14.8	14	8	And when the Philistines heard that David was anointed king over all Israel, all the Philistines went up to seek David. And David heard {of it}, and went out against them.	0.0	neutral	Quando os filisteus ficaram sabendo que Davi tinha sido ungido rei de todo o Israel, foram com todo o exército prendê-lo, mas Davi soube disso e saiu para enfrentá-los.
1CH.14.9	14	9	And the Philistines came and spread themselves in the valley of Rephaim.	0.0	neutral	Tendo os filisteus invadido o vale de Refaim,
1CH.14.10	14	10	And David enquired of God, saying, Shall I go up against the Philistines? and wilt thou deliver them into mine hand? And the LORD said unto him, Go up; for I will deliver them into thine hand.	0.0	neutral	"Davi perguntou a Deus: ""Devo atacar os filisteus? Tu os entregarás nas minhas mãos? "" O Senhor lhe respondeu: ""Vá, eu os entregarei nas suas mãos""."
1CH.14.11	14	11	So they came up to Baalperazim; and David smote them there. Then David said, God hath broken in upon mine enemies by mine hand like the breaking forth of waters: therefore they called the name of that place Baalperazim. {Baalperazim: that is, A place of breaches}	-0.4	negative	"Então Davi e seus soldados foram a Baal-Perazim, e Davi os derrotou e disse: ""Assim como as águas de uma enchente causam destruição, pelas minhas mãos Deus destruiu os meus inimigos"". Então, aquele lugar passou a ser chamado Baal-Perazim."
1CH.14.12	14	12	And when they had left their gods there, David gave a commandment, and they were burned with fire.	0.0	neutral	Como os filisteus haviam abandonado os seus ídolos ali, Davi ordenou que fossem queimados.
1CH.14.13	14	13	And the Philistines yet again spread themselves abroad in the valley.	0.0	neutral	Os filisteus voltaram a atacar o vale;
